gene	maximum_effective_size	size
SNX12	2422	17095
SNX14	10404	89381
SNX15	4713	13134
SNX17	2400	7040
SNX19	15691	50230
SNX2	6479	59465
SNX3	1537	50025
SNX4	2512	73553
SNX5	3931	27384
SNX6	3398	69068
SNX9	8152	244691
SOCS6	5703	41155
SOD1	1746	9266
SOD2-OT1	1718	2075
SON	8394	34444
SORBS2	5996	371209
SORD	7455	54039
SOX12	4673	4673
SOX4	4869	4869
SP2	3026	32808
SP3	11714	84524
SP5	2047	2742
SPA17	4949	23675
SPACA9	2536	12175
SPAG4	1561	5266
SPAG5	3786	21461
SPAG7	1668	8592
SPATA2	4138	12139
SPATA20	3539	12795
SPATC1L	2304	23329
SPATS2	3320	160842
SPATS2L	6212	176384
SPC25	1342	79240
SPCS1	3786	6194
SPCS2	2711	29787
SPCS2P4	681	681
SPCS3	4569	12280
SPDEF	1910	18532
SPECC1L	6763	146923
SPEF2	7350	196768
SPEN	12385	104362
SPG11	7893	108871
SPG21	2059	27289
SPHK2	3085	11427
SPIDR	3625	475429
SPIN1	4459	90265
SPIN3	4835	177530
SPINDOC	1954	14261
SPINT1	3056	14190
SPINT1-AS1	643	8580
SPINT2	3807	48581
SPNS1	2253	10328
SPON2	2156	42031
SPOP	2985	79280
SPPL2B	3691	26481
SPPL3	4135	141849
SPR	1432	4777
SPRING1	8426	27900
SPRY1	2608	6966
SPRYD3	2902	15089
SPRYD4	10769	11131
SPRYD7	3086	23789
SPSB2	1496	18424
SPSB3	2316	16989
SPTAN1	7889	81105
SPTBN2	11136	62174
SPTBN4	8910	110224
SPTLC1	2982	115327
SPTLC3	6191	160132
SPTSSA	2662	29453
SPTSSB	3103	28089
SPTY2D1OS	1437	21475
SQLE	2962	23787
SQSTM1	2840	31681
SRBD1	3667	223486
SRC	4644	61366
SRD5A3	4061	26888
SREBF1	4901	26604
SREBF2	5699	74229
SREK1	9353	43645
SRF	4231	10238
SRFBP1	2855	113596
SRGAP2	6884	261091
SRGAP2C	7091	208064
SRI	1972	21879
SRM	1260	5437
SRMS	4082	9261
SRP14	1119	3492
SRP14-AS1	2538	37298
SRP19	7063	37184
SRP54	6055	47730
SRP68	2831	33743
SRP72	3855	36065
SRP9	1596	12656
SRPK2	3700	288605
SRPRA	2986	6207
SRPRB	2837	41750
SRR	2482	21878
SRRD	4020	10782
SRRM1	3735	41566
SRRM2	9044	19913
SRRT	2990	13562
SRSF1	5343	6428
SRSF10	7656	16581
SRSF11	4008	47371
SRSF2	2885	3219
SRSF3	4228	11248
SRSF5	3044	45106
SRSF6	4353	8154
SRSF7	2857	7896
SRSF8	4307	4307
SRSF9	1704	8077
SRXN1	2528	6586
SS18	3402	74965
SS18L2	2697	15095
SSB	2463	20132
SSBP1	2620	49589
SSBP3	3276	188047
SSBP4	1725	15699
SSH1	13034	79400
SSH3	2990	9130
SSNA1	1170	1711
SSR1	9661	79141
SSR2	5166	11904
SSR3	4236	15597
SSR4	2482	4984
SSRP1	6296	9907
SSTR5-AS1	2864	14639
SSU72	4176	33191
SSX2IP	5843	47098
ST13	3212	32105
ST14	3305	50581
ST6GAL1	4893	148229
ST6GALNAC6	2448	20088
ST7	2899	276939
ST7L	4483	97312
ST8SIA6-AS1	1811	58840
STAB1	7928	29158
STAB2	8243	179447
STAG1	6062	416168
STAG2	6179	462453
STAG3L4	2143	60330
STAG3L5P-PVRIG2P-PILRB	3634	31728
STAM	3856	72674
STAMBPL1	4184	95420
STAP2	2043	18744
STARD10	2330	39319
STARD3	3451	27112
STARD3NL	3653	52426
STARD7	3377	23969
STAT1	4134	112501
STAT2	4985	18571
STAT3	5054	75217
STAT6	4018	36732
STAU1	3651	75029
STAU2	4061	327340
STBD1	2244	4398
STEAP1	1219	10374
STEAP2	6984	70548
STEAP3	4259	41822
STIM1	4356	238684
STIM2	5004	167781
STING1	3200	7403
STIP1	2743	19272
STK11	3554	50874
STK11IP	3618	18595
STK16	3118	4883
STK24	9605	132756
STK25	4515	17061
STK3	5333	571600
STK32C	2096	124356
STK38	3585	53588
STK39	3272	293576
STKLD1	2826	29731
STMN1	2947	22811
STMN3	2351	17978
STMP1	2461	30923
STOML2	1365	3420
STON1	5614	69131
STRAP	1874	21092
STRBP	6451	159087
STRN4	3628	27484
STT3A	4501	33504
STT3B	4107	104979
STUB1	1853	2647
STX12	3034	51225
STX17	6885	67881
STX18	3497	126605
STX19	1149	14233
STX3	6154	92427
STX5	1794	25192
STX6	4842	50410
STX7	15845	67332
STX8	830	326121
STXBP1	4893	116658
STXBP3	2536	62850
STYK1	2771	55396
STYX	4864	44824
STYXL1	1570	51667
SUB1	4273	72447
SUCLA2	3317	292233
SUCLG1	1765	36518
SUCLG2	2350	294153
SUDS3	4724	41479
SUGP2	6189	43136
SUGT1	14161	48201
SUMF1	3150	766460
SUMF2	2051	16669
SUMO1	1523	32418
SUMO2	3166	17374
SUMO2P1	284	284
SUMO3	1921	13163
SUN1	4488	79821
SUN2	4055	59419
SUOX	2860	9462
SUPT16H	4433	32544
SUPT20H	3811	50402
SUPT4H1	1643	7919
SUPT5H	3902	40515
SUPT6H	6404	40482
SUPT7L	4296	13032
SURF1	1092	4919
SURF2	833	4609
SURF4	3200	14717
SUSD4	3480	143415
SUV39H1	2978	13463
SUV39H2	3087	25496
SUZ12	4495	64032
SUZ12P1	1560	81610
SVIP	4479	16501
SWAP70	4884	88917
SWI5	1373	40745
SYAP1	6153	45729
SYCP2	5541	70092
SYF2	1962	10227
SYN1	3210	47957
SYNCRIP	6770	36285
SYNE2	21842	464535
SYNE4	2341	5507
SYNGAP1	6015	34029
SYNGR2	3036	4947
SYNJ1	7099	99282
SYNJ2	7402	117314
SYNRG	8141	94666
SYP	2421	12385
SYPL1	2130	22072
SYS1	2915	14862
SYT5	3667	9094
SYVN1	4547	12753
SZRD1	3480	45571
TAB1	3198	37283
TAB2	4553	192973
TAB3	7987	147643
TACC1	7770	124843
TACC3	2943	32314
TACO1	2304	7484
TACSTD2	1820	1820
TADA1	2539	19755
TADA2B	4369	16054
TADA3	2554	13045
TAF10	5392	6246
TAF11	1945	10610
TAF12	1438	53763
TAF15	2162	150825
TAF1D	4358	54444
TAF2	5027	102068
TAF6L	2023	15986
TAF7	2295	60560
TAF9	1461	5271
TAF9B	2657	9903
TAGLN2	1603	7401
TALDO1	1231	17598
TANC1	7586	264020
TANK	2155	99323
TAOK1	12643	161541
TAOK2	4937	18394
TAP2	5676	16938
TAPBPL	2344	14828
TAPT1	4521	66906
TARBP1	5206	87867
TARBP2	1855	5511
TARDBP	4185	18185
TARS1	2672	27396
TASOR	8177	63134
TATDN1	2016	50974
TATDN1P1	891	891
TATDN2	5342	33196
TAX1BP1	4020	105234
TAX1BP3	1302	5785
TAZ	2286	10203
TBC1D13	3855	23178
TBC1D14	4947	123877
TBC1D15	6184	87542
TBC1D20	7493	38971
TBC1D23	4054	64260
TBC1D30	8312	121550
TBC1D3P1-DHX40P1	1841	56613
TBC1D9	5554	135604
TBC1D9B	5173	45832
TBCA	2392	177615
TBCAP1	327	327
TBCB	1067	11659
TBCC	1606	1606
TBCCD1	3058	24477
TBCD	8173	193873
TBCE	5374	85084
TBCEL	5270	66705
TBCK	7961	275085
TBK1	5944	50025
TBL3	6783	10877
TBP	1955	18569
TBPL1	4199	38263
TBRG4	3409	11948
TBX1	2084	26891
TBX3	4733	13921
TC2N	5158	87791
TCAIM	3449	71333
TCEA1	2966	55905
TCEA2	2357	22512
TCEA3	1719	43840
TCERG1	4684	64651
TCF12	6114	380659
TCF20	8573	183604
TCF25	2688	40058
TCF3	4735	43326
TCFL5	2625	20818
TCP1	2352	11206
TCTA	2146	4270
TCTN3	5872	34321
TDG	3183	23053
TDP1	3722	89826
TDP2	2120	16952
TDRD3	3388	177422
TDRD5	3745	99660
TDRKH	3093	21310
TDRP	3088	55979
TEAD4	1710	81347
TECPR2	8704	139537
TECR	2899	48896
TEFM	2109	8903
TELO2	3314	17114
TEN1	974	21347
TEPSIN	3642	10815
TERF1	4242	39268
TERF2	2996	53005
TERF2IP	2131	114100
TESC	1057	60557
TESMIN	3495	44081
TEX10	4457	50866
TEX261	3579	8932
TEX264	3937	41631
TEX30	1689	7924
TFAM	5025	13876
TFB2M	1784	25701
TFCP2	3807	79480
TFDP1	2639	56753
TFDP2	9880	205117
TFEB	3605	52282
TFF3	867	3743
TFG	5864	39670
TFIP11	3539	21281
TFRC	5032	54914
TGIF2	3432	20463
TGOLN2	6419	10277
TGS1	4477	53000
THADA	6939	365188
THAP1	2161	6652
THAP10	2047	11092
THAP11	1876	1876
THAP12	6795	31235
THAP3	2053	10721
THAP4	2076	52754
THAP6	3549	36528
THAP7	1957	3093
THAP9	3825	19286
THAP9-AS1	2770	7952
THBS1	7789	18388
THEM4	4798	38772
THEM6	2279	9705
THG1L	2885	10030
THOC1	2791	53531
THOC3	1796	116808
THOC5	4728	49338
THOC6	1411	3729
THOC7	892	29999
THOP1	4761	30305
THRA	5204	35578
THRAP3	4405	80926
THTPA	2611	4284
THUMPD3	3961	23821
THUMPD3-AS1	4015	48891
TIAL1	5072	25228
TICRR	6788	55588
TIFA	4163	11368
TIGAR	8209	52266
TIGD5	5394	5394
TIMELESS	5158	33064
TIMM10	668	2340
TIMM13	1664	1962
TIMM17A	2523	15162
TIMM17B	1528	4697
TIMM21	3084	12009
TIMM22	3182	6543
TIMM23	1190	31254
TIMM23B	2623	32802
TIMM50	5037	13374
TIMM8B	1155	1999
TIMM9	1252	19037
TIMMDC1	2379	26544
TINF2	2168	3032
TIPIN	1728	50556
TIPRL	2998	23148
TJP1	7950	269549
TK1	1681	13143
TK2	4824	44542
TKFC	4678	20076
TKT	7286	31341
TLCD1	1042	3588
TLCD3A	2386	10557
TLCD5	3980	8391
TLE3	7809	50387
TLE5	3274	10198
TLN1	8623	35248
TLNRD1	4866	4866
TM2D1	3218	44378
TM2D2	3295	8017
TM2D3	3534	30948
TM7SF2	2094	4540
TM7SF3	4315	42856
TM9SF1	2425	6539
TM9SF2	3858	117738
TM9SF3	6250	69343
TMA16	1749	26098
TMA7	688	3952
TMBIM4	2876	34227
TMBIM6	3254	57210
TMC4	2413	13143
TMC5	4917	88618
TMC6	8387	25011
TMCO1	4468	103463
TMCO4	2946	117706
TMED1	1633	4252
TMED10	4109	45144
TMED2	2544	14050
TMED3	16555	116321
TMED4	2294	4394
TMED5	5789	30775
TMED6	913	8537
TMED7	3918	19783
TMED9	2546	5040
TMEM101	1830	12759
TMEM102	1981	2245
TMEM106B	12539	32098
TMEM106C	1539	5310
TMEM109	2129	9286
TMEM11	1648	16223
TMEM115	2107	4772
TMEM120A	1444	7826
TMEM123	3321	74053
TMEM126A	759	8581
TMEM126B	1388	7967
TMEM128	1737	12682
TMEM129	2803	5407
TMEM131	7476	239616
TMEM134	3551	7563
TMEM135	8980	290981
TMEM138	2839	7166
TMEM141	839	1974
TMEM145	2744	11756
TMEM147	1783	1927
TMEM14B	1589	104995
TMEM14C	1177	8215
TMEM151A	2538	4771
TMEM159	1812	22240
TMEM160	655	2716
TMEM161A	2251	19345
TMEM161B	7608	79844
TMEM161B-AS1	15798	170447
TMEM165	1931	57441
TMEM167B	2808	6171
TMEM168	7276	28047
TMEM179	3348	130970
TMEM179B	1043	2999
TMEM18	6187	13530
TMEM183A	3031	17475
TMEM183B	1128	1128
TMEM184B	4792	53720
TMEM184C	4164	54659
TMEM19	5662	18966
TMEM191A	1961	3493
TMEM191B	1886	2772
TMEM191C	2593	4847
TMEM198	2393	6933
TMEM199	3082	6042
TMEM201	3851	25967
TMEM203	1567	1567
TMEM205	1310	3743
TMEM208	1525	2176
TMEM214	2978	8785
TMEM216	1306	6504
TMEM218	4547	17375
TMEM219	1292	32166
TMEM222	2861	14256
TMEM230	1735	44872
TMEM234	2736	7888
TMEM237	5592	23387
TMEM238	695	5049
TMEM242	4322	34577
TMEM243	1273	24428
TMEM245	7999	104813
TMEM248	4229	37327
TMEM25	3241	16240
TMEM250	2827	4295
TMEM254	2154	13912
TMEM256	511	1123
TMEM258	1692	24302
TMEM259	2753	11532
TMEM263	3349	23060
TMEM268	4578	35217
TMEM30A	4658	32025
TMEM30B	3969	4392
TMEM33	7404	25675
TMEM35B	922	3819
TMEM38B	3956	82089
TMEM39B	2087	30836
TMEM41B	3848	33983
TMEM42	3071	3767
TMEM43	3230	18666
TMEM45B	2205	44156
TMEM51	1971	67947
TMEM51-AS1	7100	41804
TMEM54	1030	6845
TMEM59	6457	26824
TMEM60	877	4707
TMEM62	2707	61866
TMEM63B	3318	28606
TMEM65	9038	66513
TMEM68	4512	76984
TMEM69	1465	6256
TMEM70	2032	10347
TMEM87A	3049	63138
TMEM87B	5162	64050
TMEM9	2892	36803
TMEM94	5632	59294
TMEM97	2463	9486
TMEM98	4218	17197
TMEM9B	1844	17810
TMF1	6879	32513
TMOD3	8232	117668
TMPO	4136	34773
TMPO-AS1	3357	3450
TMPRSS2	4090	66817
TMSB10	461	1016
TMSB4X	1702	2118
TMSB4XP1	135	135
TMSB4XP8	135	135
TMTC4	3911	71469
TMX1	4025	17494
TMX2	1697	28381
TMX3	4737	41421
TMX4	6103	42460
TNC	8500	98683
TNFAIP2	4731	15964
TNFRSF14	4255	9744
TNFRSF18	1083	3085
TNFRSF21	3595	78374
TNFSF10	1876	17968
TNFSF12	1625	8833
TNIP1	2935	63633
TNKS	9622	226435
TNKS1BP1	5952	25315
TNPO1	11040	100422
TNPO2	5051	24811
TNPO3	4514	100994
TNRC18	10839	118625
TNS3	7585	307405
TOB1	2238	5756
TOB2	4337	13308
TOLLIP	3666	35284
TOM1L1	2442	62570
TOMM20	3283	19497
TOMM20P4	435	435
TOMM22	2031	3465
TOMM34	1973	18268
TOMM40	3415	13121
TOMM40L	2807	4808
TOMM5	3071	9959
TOMM6	637	2237
TOMM7	731	10225
TOMM70	4100	37659
TONSL	6607	15666
TOP1	8092	95666
TOP1MT	2029	55596
TOP2A	5695	29372
TOP2B	5814	66924
TOPBP1	6152	64206
TOPORS	4131	12043
TOR1A	2285	11303
TOR1AIP1	3807	38036
TOR2A	3496	3790
TOR3A	2031	15954
TP53	2653	25760
TP53BP1	10369	107668
TP53I11	3703	65404
TP53I13	2468	7106
TP53INP1	5631	23407
TP53RK	3180	5080
TP53TG1	3150	22586
TPD52	4339	196488
TPD52L1	2489	145359
TPD52L2	4053	26318
TPGS1	2873	12158
TPGS2	3835	51570
TPI1	1763	3830
TPI1P1	750	750
TPM1	3957	29284
TPM3	7064	39345
TPM3P9	2920	12687
TPM4	4894	35982
TPP1	4649	6681
TPR	9636	64042
TPRA1	4235	27036
TPRG1L	2401	5113
TPRKB	819	8297
TPRN	3350	12577
TPST1	1981	215227
TPT1	4814	7814
TPT1P4	519	519
TPT1P9	514	514
TPTE2P4	1605	71478
TPX2	3605	62535
TRA2A	2229	27262
TRA2B	4485	23546
TRABD	2404	13686
TRAF2	2266	44696
TRAF3IP2	5833	51526
TRAF4	2894	6952
TRAF6	7885	26504
TRAF7	3683	22432
TRAFD1	3178	28067
TRAM1	3394	35199
TRAP1	2309	65915
TRAPPC1	812	1779
TRAPPC10	6986	94244
TRAPPC11	4523	54328
TRAPPC12	3401	105420
TRAPPC13	5994	41230
TRAPPC2B	1743	1855
TRAPPC3	2428	19484
TRAPPC4	1924	6692
TRAPPC5	5508	6871
TRAPPC6A	805	15310
TRAPPC8	6230	123940
TRAPPC9	7092	730855
TREX1	1200	1835
TRGC1	2730	7800
TRGV9	1735	1845
TRIAP1	1153	2421
TRIB1	3596	8046
TRIB3	2356	34725
TRIM11	5774	13163
TRIM13	7255	24594
TRIM23	3863	36286
TRIM24	8488	129738
TRIM25	5745	77694
TRIM27	7006	20987
TRIM28	3364	6659
TRIM36	4156	55785
TRIM37	4489	124284
TRIM4	3383	42574
TRIM44	12994	155233
TRIM47	2269	4418
TRIM69	5691	38842
TRIM8	3050	13840
TRIO	11460	388787
TRIOBP	10085	79509
TRIP11	9996	74906
TRIP12	10103	159403
TRIP13	2431	26474
TRIP4	2013	67556
TRIP6	1750	6068
TRIQK	3667	134142
TRIR	988	4045
TRIT1	5930	45402
TRMT10C	1813	4579
TRMT11	4437	217339
TRMT112	823	1100
TRMT112P6	372	405
TRMT12	2207	11331
TRMT1L	4361	38972
TRMT2A	2928	5518
TRMT44	4157	57392
TRMT5	5304	9730
TRMT6	3025	13331
TRMT61A	3217	7878
TRMT61B	1844	20489
TRMU	2933	26466
TRNT1	2252	23947
TROAP	2771	8496
TRPM5	3929	18531
TRPM8	5646	102150
TRPT1	1809	2456
TRPV6	10433	14538
TRUB2	5426	17289
TSC2	6415	41525
TSC22D1	5961	145005
TSC22D4	2318	15874
TSEN15	2690	72328
TSEN34	2390	4599
TSEN54	3414	8792
TSFM	2534	25311
TSG101	2101	58616
TSKU	3554	15903
TSN	3328	30751
TSNAX	5629	37984
TSPAN1	1619	10890
TSPAN13	1873	30782
TSPAN14	16221	78959
TSPAN15	1703	56202
TSPAN17	4445	11668
TSPAN3	6348	42581
TSPAN31	3678	12207
TSPAN4	2777	24305
TSPAN5	4062	188245
TSPAN6	3796	12884
TSPO	1075	11696
TSPYL1	5875	12171
TSPYL2	4178	6174
TSR1	4245	14262
TSR3	1210	2639
TSSC4	1544	3391
TST	1797	9325
TSTD1	813	1347
TTC1	3297	56431
TTC17	4488	136014
TTC19	3075	45232
TTC28-AS1	6834	89206
TTC3	10363	129887
TTC30A	5744	5744
TTC31	4025	11487
TTC33	5497	243631
TTC37	8038	93223
TTC38	2566	26048
TTC4	2356	26797
TTC5	5014	49403
TTC6	5833	445596
TTC7B	19471	291916
TTC8	5270	56926
TTF1	3143	31304
TTI1	3958	50455
TTLL12	3386	20513
TTLL4	5007	44582
TUB	6445	87000
TUBA1A	2628	4395
TUBA1B	3198	3616
TUBA1C	2823	85865
TUBA4A	2499	28193
TUBB	3412	8104
TUBB2A	2592	4048
TUBB4B	2035	2421
TUBD1	2491	33467
TUBG1	3572	5598
TUBGCP2	5027	40189
TUBGCP3	4111	103195
TUBGCP4	6812	40551
TUFM	2011	3938
TUG1	7469	10151
TULP3	3080	63916
TUNAR	3373	49272
TUSC1	1476	1476
TUSC2	1669	8225
TUSC3	3697	349435
TUSC8	2129	5735
TVP23B	3298	25604
TWF1	3320	12606
TWF1P1	1049	1049
TWF2	2955	18177
TWSG1	3750	67654
TXLNG	4362	58088
TXLNGY	7299	38962
TXN	737	12698
TXN2	1336	14595
TXNDC11	3178	63775
TXNDC12	1416	35061
TXNDC16	4557	121927
TXNDC17	2100	3557
TXNDC5	2938	29272
TXNIP	2905	4145
TXNL1	6840	54392
TXNL4A	3472	63137
TXNRD1	4277	134529
TYMS	1613	15926
TYMSOS	1738	27455
TYRO3	8032	25915
TYW1	3330	244347
TYW3	3437	33527
U2AF1	4694	14615
U2AF1L5	4715	14639
U2AF2	3022	20571
U2SURP	7424	96229
UAP1	2377	38337
UAP1L1	4412	7023
UBA1	3572	24268
UBA2	4005	42900
UBA3	2112	25679
UBA5	4692	25349
UBA52	2848	5821
UBA6-AS1	3854	379744
UBAC2	2525	185731
UBALD1	2641	6145
UBALD2	1446	5951
UBAP1	2705	73519
UBAP2	4888	127696
UBAP2L	3997	51332
UBB	1056	1948
UBE2A	2643	16548
UBE2B	2241	20640
UBE2C	914	4382
UBE2D1	2623	35773
UBE2D2	2530	102004
UBE2D3	4819	74514
UBE2D4	3982	29701
UBE2E1	1783	85686
UBE2E3	1556	109338
UBE2F	2137	75956
UBE2G1	4167	97417
UBE2G2	4340	33247
UBE2H	5162	122229
UBE2I	5436	18139
UBE2J1	4164	26098
UBE2J2	2455	19956
UBE2K	5153	84684
UBE2L3	3451	74588
UBE2M	1159	3243
UBE2N	4877	36275
UBE2Q1	3239	10452
UBE2Q2	2969	57772
UBE2R2	4477	103240
UBE2S	2559	8044
UBE2SP1	669	669
UBE2SP2	497	497
UBE2T	1499	10324
UBE2V1	2536	34836
UBE2V2	4342	56294
UBE2W	8459	98814
UBE2Z	4250	20650
UBE3A	9352	105324
UBE3C	5214	130455
UBE4A	6088	39612
UBIAD1	3654	22852
UBL3	4317	86247
UBL4A	2327	2899
UBL5	1450	2224
UBL7	1720	15206
UBOX5	4469	52624
UBP1	7394	53036
UBQLN1	6055	47991
UBQLN2	4242	4242
UBQLN4P1	1801	1801
UBR3	8009	256678
UBR4	15892	135757
UBR5	10895	160487
UBR5-AS1	2376	14357
UBR7	3494	21975
UBTD1	1647	72283
UBTD2	2988	74119
UBXN2B	4971	40143
UBXN4	3771	43323
UBXN6	4598	12796
UCHL3	1050	56541
UCHL5	5327	47831
UCK1	2237	7464
UCK2	4838	84005
UCKL1	1954	16588
UFC1	888	6081
UFD1	5038	29292
UFL1	4226	33682
UFSP2	2361	26443
UGCG	3959	38556
UGDH	3037	29557
UGP2	4397	50611
UHMK1	8524	32381
UHRF1	4309	59075
UHRF2	3723	93904
UIMC1	2574	117629
ULK1	5322	28529
ULK2	9149	97108
ULK3	2951	7229
UMPS	6652	18841
UNC119	4189	5924
UNC119B	4381	13183
UNC45A	4002	23914
UNC5A	3941	70380
UNC93B1	2294	13883
UNG	2234	13396
UNK	3890	40994
UPF1	5321	36272
UPK3BL1	1342	5767
UQCC1	3638	109466
UQCC2	4365	17435
UQCC3	2288	3414
UQCR10	916	3045
UQCR11	1299	8305
UQCRB	8459	12600
UQCRBP1	336	336
UQCRC1	1595	11975
UQCRC2	2008	30373
UQCRFS1	3086	7832
UQCRFS1P1	820	820
UQCRH	687	13079
UQCRQ	1573	2218
URB1	10818	81995
URB1-AS1	831	831
URGCP-MRPS24	795	40032
URI1	3460	92969
URM1	3045	20656
UROD	2138	4626
UROS	3447	38279
USE1	1776	4484
USF2	2742	10860
USO1	4135	89710
USP1	3602	15508
USP11	3467	15463
USP14	4972	56247
USP15	14971	157094
USP16	3835	29860
USP19	4719	12893
USP22	5189	44165
USP28	4669	77697
USP3	5517	90130
USP31	10881	88047
USP32	6937	245144
USP33	4502	63866
USP34-DT	2010	12943
USP36	6063	54061
USP38	7081	38958
USP39	2183	46428
USP40	5695	91263
USP48	4419	105309
USP5	3162	14485
USP54	6758	128457
USP7	5831	83232
USP8	19026	90042
USP9X	12591	151135
UTP11	2023	15563
UTP18	1876	37391
UTP23	3672	82959
UTP25	8481	29594
UTP3	2020	2020
UTP4	4183	99840
UTP6	4330	40805
UTRN	12339	567334
UVRAG	5117	329023
UXT	894	7385
VAMP2	2126	4398
VAMP3	2178	10137
VAMP7	2594	62425
VAPA	6801	46006
VAPB	7829	61873
VARS1	4111	18235
VARS2	4073	12255
VASN	2816	11691
VASP	2242	20405
VAT1	2699	10517
VAV2	5101	230711
VBP1	1616	42835
VCL	7995	126171
VCP	6033	18741
VCPIP1	9956	38745
VDAC1	1873	33105
VDAC2	1557	21295
VDAC2P5	881	881
VDAC3	1418	14314
VEGFA	12167	16304
VEGFB	1805	4681
VEZF1	4630	16713
VEZT	4510	85054
VGLL4	3775	215282
VIPAS39	2934	31278
VIPR1	3759	48275
VIRMA	6478	65841
VKORC1	1077	5139
VKORC1L1	6087	86490
VMP1	4325	135064
VOPP1	2939	136933
VPS13D	16357	282018
VPS16	2708	26030
VPS25	1088	6151
VPS26A	4227	50901
VPS26B	3661	23118
VPS26C	5648	44500
VPS28	2337	4963
VPS29	1531	11029
VPS33A	4559	36931
VPS35	6776	33387
VPS37B	2706	30798
VPS37C	2673	31359
VPS39	4832	49607
VPS39-DT	823	18578
VPS41	5854	209421
VPS4A	4106	15590
VPS4B	3337	33294
VPS51	2661	22539
VPS54	4725	127283
VPS72	1511	19018
VRK1	11646	157543
VRK2	2657	252292
VRK3	2197	49479
VSIG10	5009	72434
VSTM2L	1936	42240
VTI1B	5142	27736
VWA1	4492	8022
VWA8	7174	394286
WAC	5924	90620
WAC-AS1	2649	10415
WAPL	6310	86537
WARS1	3092	43016
WARS2	2811	109439
WASF1	3122	80186
WASF2	5681	85938
WASH2P	2800	10494
WASH8P	1817	17494
WASHC1	1873	59391
WASHC2C	4669	65765
WASHC3	945	49310
WASHC4	5819	61807
WASHC5	4139	67560
WASL	4363	67061
WASL-DT	2099	2099
WBP1	2047	2492
WBP11	4581	18905
WBP2	3718	10809
WBP4	2388	22498
WDFY1	4607	89642
WDHD1	6019	88157
WDR1	4482	42611
WDR11	4954	58220
WDR12	8068	140538
WDR13	5457	18828
WDR18	1521	14107
WDR24	3303	5823
WDR26	7367	51888
WDR3	10004	36824
WDR33	9490	110161
WDR41	3678	194642
WDR43	3506	53553
WDR45	2610	26738
WDR45B	2496	33992
WDR47	4240	71900
WDR48	4925	44659
WDR5	3157	24604
WDR54	2356	4078
WDR55	3852	9257
WDR59	5878	128812
WDR5B	4217	4217
WDR5B-DT	1152	26974
WDR61	3629	21869
WDR70	5716	374151
WDR73	5331	15059
WDR74	1736	9468
WDR75	4297	34107
WDR77	2456	9367
WDR82	4333	33587
WDR83OS	627	1343
WDR91	8660	27717
WDSUB1	1920	50906
WDTC1	5149	74005
WEE1	5187	19788
WFS1	3662	33417
WIPI2	4445	43645
WIZ	8987	29979
WLS	2716	134648
WNK1	11804	158874
WNK2	7792	135657
WRAP73	6089	21995
WRNIP1	3898	21560
WSB1	5105	21851
WSB2	2855	29744
WTAP	3656	30735
WWC1	7136	180659
WWP1	4877	135874
WWP2	4487	179414
XAB2	4555	10021
XBP1	2173	6043
XDH	5715	80422
XKR8	4991	8506
XPA	1584	22432
XPNPEP1	4384	58788
XPO1	8930	62710
XPO5	5323	53705
XPO6	4537	113990
XPO7	4870	86924
XPOT	6370	46734
XRCC1	2052	37163
XRCC5	3761	98840
XRCC6	2709	42886
XRN2	3408	86495
XYLT2	3507	17013
YAE1	968	43936
YAP1	5401	122978
YARS1	3263	42144
YARS2	2117	28408
YBEY	1402	11410
YBX1	2979	21388
YBX1P1	960	960
YBX1P10	975	975
YBX3	6393	24235
YBX3P1	1090	1090
YDJC	1613	1976
YEATS2	6526	114828
YEATS4	1468	31161
YES1	4639	90959
YIF1A	1097	4566
YIF1B	2769	13716
YIPF1	1821	38080
YIPF2	2111	6497
YIPF3	1674	5154
YIPF4	11955	38691
YIPF5	3144	12553
YIPF6	6134	38721
YJU2	1431	22009
YKT6	6688	13336
YME1L1	4191	45156
YPEL2	5264	70075
YPEL3	1941	4602
YPEL5	2560	13593
YRDC	1848	5264
YTHDC1	6233	39704
YTHDF1	3198	20711
YTHDF2	2825	33155
YTHDF3	5193	44234
YWHAB	5867	22831
YWHAE	2052	55948
YWHAG	3705	32193
YWHAH	1879	13082
YWHAQ	2216	47031
YWHAZ	5248	36866
YY1	6534	44491
YY1AP1	3073	29558
ZADH2	7518	14027
ZBED5	3677	46723
ZBTB1	4119	29979
ZBTB10	10132	40647
ZBTB11-AS1	2743	2743
ZBTB16	8494	197725
ZBTB2	3103	27445
ZBTB22	2660	3537
ZBTB40	8992	102320
ZBTB41	8595	47612
ZBTB42	3612	4117
ZBTB44	9755	88241
ZBTB45	2352	25382
ZBTB7B	4017	15893
ZBTB8OS	1567	50732
ZC3H11A	11825	59377
ZC3H12C	9542	78450
ZC3H14	18153	64627
ZC3H15	2032	23109
ZC3H3	3270	103789
ZC3H7B	5906	58623
ZC3H8	5892	43608
ZC3HAV1	7177	88608
ZC3HC1	2164	33165
ZCCHC10	2189	29620
ZCCHC3	2752	2752
ZCCHC7	2828	237576
ZCRB1	4085	14172
ZDHHC12	2536	3258
ZDHHC13	6304	59324
ZDHHC16	1977	11201
ZDHHC18	5045	30917
ZDHHC2	5924	68318
ZDHHC24	4803	25599
ZDHHC3	12594	60929
ZDHHC4	1942	11941
ZDHHC7	3448	37361
ZDHHC8	5049	18552
ZDHHC9	4571	40622
ZER1	4293	42629
